,Trial_ID,cluster,Rat_ID,Amplitude,Frequency_Hz,Pulse_Width(us),post_stim,pre_stim,percent_change,Trial_Cluster
73,DW322_VF_4_240918_145638,2.0,DW322,51,100,300,5.458780901701036e-05,1.8965825381794343e-05,187.82195300295356,DW322_VF_4_240918_145638_2.0
74,DW322_VF_4_240918_145638,3.0,DW322,51,100,300,3.6770996192606917e-05,3.505149368951407e-05,4.905646870071194,DW322_VF_4_240918_145638_3.0
75,DW322_VF_4_240918_145638,4.0,DW322,51,100,300,6.436788510599493e-05,2.6566195333310348e-05,142.29244834801946,DW322_VF_4_240918_145638_4.0
76,DW322_VF_4_240918_145638,6.0,DW322,51,100,300,0.00011008227281705186,6.62989004505137e-05,66.03936425645341,DW322_VF_4_240918_145638_6.0
77,DW322_VF_4_240918_145638,9.0,DW322,51,100,300,7.905092573441351e-05,2.856290987995238e-05,176.76075745313838,DW322_VF_4_240918_145638_9.0
78,DW322_VF_4_240918_145638,10.0,DW322,51,100,300,0.00015749996594804095,0.00010180529149043795,54.70705269070823,DW322_VF_4_240918_145638_10.0
79,DW322_VF_4_240918_145638,11.0,DW322,51,100,300,3.0477790158983562e-05,2.2078854299485728e-05,38.04063265951923,DW322_VF_4_240918_145638_11.0
80,DW322_VF_4_240918_145638,16.0,DW322,51,100,300,4.800807890786023e-06,9.862304610968934e-06,-51.321642555569355,DW322_VF_4_240918_145638_16.0
81,DW322_VF_4_240918_145638,19.0,DW322,51,100,300,3.601953799476769e-06,4.476874633459359e-05,-91.95431166967148,DW322_VF_4_240918_145638_19.0
82,DW322_VF_4_240918_145638,21.0,DW322,51,100,300,5.7748405363486006e-05,0.00011375004654233779,-49.23219188135273,DW322_VF_4_240918_145638_21.0
83,DW322_VF_4_240918_145638,27.0,DW322,51,100,300,0.00011617161076661022,0.00015335082456890677,-24.244547694355838,DW322_VF_4_240918_145638_27.0
84,DW322_VF_4_240918_145638,28.0,DW322,51,100,300,9.762348182484453e-05,0.00011155651625712948,-12.489664342126229,DW322_VF_4_240918_145638_28.0
85,DW322_VF_4_240918_145638,29.0,DW322,51,100,300,1.74068265708847e-05,5.807142578218795e-05,-70.02514345665706,DW322_VF_4_240918_145638_29.0
86,DW322_VF_4_240918_145638,31.0,DW322,51,100,300,3.785937162425184e-05,7.57764028969981e-05,-50.03804591290299,DW322_VF_4_240918_145638_31.0
87,DW322_VF_5_240918_150137,7.0,DW322,51,5,300,5.751697651213416e-05,4.746887153829934e-05,21.167777215280328,DW322_VF_5_240918_150137_7.0
88,DW322_VF_5_240918_150137,12.0,DW322,51,5,300,5.816932698133736e-05,6.468960619140145e-05,-10.079330504458639,DW322_VF_5_240918_150137_12.0
89,DW322_VF_5_240918_150137,19.0,DW322,51,5,300,4.02450001428361e-05,3.9310853142562064e-05,2.376308132734545,DW322_VF_5_240918_150137_19.0
90,DW322_VF_5_240918_150137,21.0,DW322,51,5,300,4.88210859642762e-05,7.958158813818318e-05,-38.652787527305094,DW322_VF_5_240918_150137_21.0
91,DW322_VF_5_240918_150137,22.0,DW322,51,5,300,1.1309635137087788e-05,1.692260320585511e-05,-33.168467052547044,DW322_VF_5_240918_150137_22.0
92,DW322_VF_5_240918_150137,23.0,DW322,51,5,300,2.080673242178117e-05,4.5141842438856386e-05,-53.908101004155014,DW322_VF_5_240918_150137_23.0
93,DW322_VF_5_240918_150137,24.0,DW322,51,5,300,1.9803727032587707e-05,4.295223382941436e-05,-53.89360397124256,DW322_VF_5_240918_150137_24.0
94,DW322_VF_5_240918_150137,25.0,DW322,51,5,300,1.2517536819784307e-05,2.106083899776966e-05,-40.56487103334339,DW322_VF_5_240918_150137_25.0
95,DW322_VF_5_240918_150137,26.0,DW322,51,5,300,2.3883200997563074e-05,1.933202817666219e-05,23.542138358742434,DW322_VF_5_240918_150137_26.0
96,DW322_VF_5_240918_150137,28.0,DW322,51,5,300,7.616748602288327e-05,5.203514027885323e-05,46.37701679039631,DW322_VF_5_240918_150137_28.0
97,DW322_VF_5_240918_150137,29.0,DW322,51,5,300,1.5379633739275728e-05,1.905444178277611e-05,-19.2858341660901,DW322_VF_5_240918_150137_29.0
98,DW322_VF_5_240918_150137,30.0,DW322,51,5,300,7.564906556235442e-05,5.642578595156351e-05,34.068253169379645,DW322_VF_5_240918_150137_30.0
99,DW322_VF_5_240918_150137,31.0,DW322,51,5,300,1.9712564003748127e-05,4.524345891151768e-05,-56.43002441015871,DW322_VF_5_240918_150137_31.0
100,DW322_VF_5_240918_150137,32.0,DW322,51,5,300,6.682958197361618e-06,1.0363175300156975e-05,-35.51244667973156,DW322_VF_5_240918_150137_32.0
101,DW322_VF_5_240918_150137,33.0,DW322,51,5,300,9.023614196219089e-05,3.722794205162067e-05,142.38820893475244,DW322_VF_5_240918_150137_33.0
102,DW322_VF_5_240918_150137,34.0,DW322,51,5,300,7.1607765396643074e-06,9.52451693731521e-06,-24.817430775835213,DW322_VF_5_240918_150137_34.0
103,DW322_VF_5_240918_150137,35.0,DW322,51,5,300,0.00010631733415583247,7.995521172371289e-05,32.971112031088744,DW322_VF_5_240918_150137_35.0
104,DW322_VF_5_240918_150137,36.0,DW322,51,5,300,2.608460213983291e-05,5.964871810432959e-05,-56.26963500840169,DW322_VF_5_240918_150137_36.0
105,DW322_VF_6_240918_150811,2.0,DW322,51,20,300,2.5413668770192683e-05,2.5748210670779566e-05,-1.2992821321232215,DW322_VF_6_240918_150811_2.0
106,DW322_VF_6_240918_150811,9.0,DW322,51,20,300,8.656068714356747e-05,8.642057214881853e-05,0.16213152871477476,DW322_VF_6_240918_150811_9.0
107,DW322_VF_6_240918_150811,12.0,DW322,51,20,300,7.160797342772694e-05,8.382633470962934e-05,-14.575802847907225,DW322_VF_6_240918_150811_12.0
108,DW322_VF_6_240918_150811,14.0,DW322,51,20,300,3.9019784100063477e-05,3.244947825122737e-05,20.24780120644186,DW322_VF_6_240918_150811_14.0
109,DW322_VF_6_240918_150811,15.0,DW322,51,20,300,4.395059340587343e-05,5.239996462175537e-05,-16.124765115535855,DW322_VF_6_240918_150811_15.0
110,DW322_VF_6_240918_150811,16.0,DW322,51,20,300,3.987247035609533e-05,3.589045351574487e-05,11.094919262035999,DW322_VF_6_240918_150811_16.0
111,DW322_VF_6_240918_150811,17.0,DW322,51,20,300,3.2762875354887346e-05,2.8799379035398964e-05,13.76243673384979,DW322_VF_6_240918_150811_17.0
112,DW322_VF_6_240918_150811,18.0,DW322,51,20,300,3.2944391084383575e-05,2.791102526784488e-05,18.033611335436774,DW322_VF_6_240918_150811_18.0
113,DW322_VF_6_240918_150811,20.0,DW322,51,20,300,1.9637013283714032e-05,1.7750601857107688e-05,10.627309664156476,DW322_VF_6_240918_150811_20.0
114,DW322_VF_6_240918_150811,22.0,DW322,51,20,300,4.488745592347473e-05,4.3739586284026795e-05,2.624326695717103,DW322_VF_6_240918_150811_22.0
115,DW322_VF_6_240918_150811,23.0,DW322,51,20,300,4.847704897429487e-05,5.98220343469069e-05,-18.964559625008174,DW322_VF_6_240918_150811_23.0
116,DW322_VF_6_240918_150811,24.0,DW322,51,20,300,6.869296729374688e-05,7.37422610425693e-05,-6.847218511387402,DW322_VF_6_240918_150811_24.0
